https://medium.com/personal-growth/how-to-improve-emotional-intelligence-375dbe1c5d51,691,25,8,10,18657.0
https://medium.com/@Michael_Spencer/bitcoin-hacked-attention-economy-aa0aaaaaf500,1346,26,5,2,30958.0
https://medium.com/@sarahmiller_97850/i-am-a-millennial-that-moved-back-in-with-her-mother-9d8dab66eaf,1607,76,2,1,120525.0
https://medium.com/stanford-magazine/stanford-research-on-effects-of-radioactivity-from-bikini-atoll-nuclear-tests-on-coral-and-crab-dna-48459144020c,1714,25,0,8,56562.0
https://medium.com/starts-with-a-bang/how-traveling-back-in-time-could-really-physically-be-possible-b212517d01c9,1072,49,6,8,54672.0
https://medium.com/reaching-out/gay-and-catholic-30f7755a4726,7546,44,17,1,211288.0
https://medium.com/@lydiahallie/advice-from-a-19-y-o-girl-software-developer-88737bcc6be5,1707,211,3,2,358470.0
https://medium.com/invironment/what-i-learned-from-a-year-of-dumpster-diving-in-australia-d6f509095a5b,1034,30,4,1,27918.0
https://medium.com/@sallylepage/in-2017-uk-water-companies-still-rely-on-magic-6eb62e036b02,1534,58,11,8,84370.0
https://medium.com/starts-with-a-bang/10-scientific-phenomena-to-be-thankful-for-today-and-every-day-93db9eed86f1,1187,15,5,0,11870.0
https://medium.com/starts-with-a-bang/earths-rotation-is-slowing-down-but-more-earthquakes-that-s-a-hypothesis-not-a-fact-e17c8e1fa853,821,7,11,0,-3284.0
https://medium.com/starts-with-a-bang/20-images-from-mars-that-will-forever-change-how-you-see-the-red-planet-389805f3e6af,261,4,8,3,-261.0
https://medium.com/teamindus/how-to-colonize-the-moon-6723a5c388de,1254,12,55,7,-45144.0
https://medium.com/the-omnivore/finding-mars-on-earth-a42bb84237b8,1145,0,15,7,-9160.0
https://medium.com/starts-with-a-bang/ask-ethan-how-much-of-the-observable-universe-are-we-failing-to-see-fad5828b6189,1300,8,6,8,13000.0
https://medium.com/starts-with-a-bang/ask-ethan-how-much-of-the-observable-universe-are-we-failing-to-see-fad5828b6189,1300,8,6,8,13000.0
https://medium.com/teamindus/a-look-at-the-teamindus-spacecraft-that-will-take-india-to-the-moon-5982b9739848,526,0,14,9,-2630.0
https://medium.com/teamindus/cyanobacteria-the-first-seed-of-space-colonization-f3b2eccf4b0b,702,2,22,6,-9828.0
https://medium.com/@rogerstigers/a-rebirth-a-mystery-and-a-long-journey-a88a1c133be6,1269,0,2,0,-2538.0
https://medium.com/the-space-perspective/possibilities-of-life-in-globular-clusters-7fd621fa63ae,661,1,21,6,-9254.0
https://medium.com/the-omnivore/chinas-space-program-is-making-giant-leaps-in-a-short-time-28420e11fc2,970,4,14,5,-4850.0
https://medium.com/@dominicdefelice/the-edge-of-the-second-space-race-1eee48f14392,684,1,5,5,684.0
https://medium.com/starts-with-a-bang/plutos-mysteriously-cool-atmosphere-might-hold-the-key-to-fighting-global-warming-6091be0c32b5,885,10,7,9,10620.0
https://medium.com/popular-science/earthworms-are-thriving-in-martian-ish-soil-2ddcbc736b41,35,0,1,0,-35.0
https://medium.com/starts-with-a-bang/ask-ethan-is-dark-matter-the-aliens-of-astrophysics-915b590590a,1097,13,7,4,10970.0
https://medium.com/@ResearchFeatures/in-search-of-supermassive-black-hole-feedback-53b3ac715c8c,1209,2,1,6,8463.0
https://medium.com/@brandonweigel/you-cant-poke-me-with-a-light-year-long-stick-4d35e379894c,1995,6,2,2,11970.0
https://medium.com/@raphaelrottgen/why-we-should-issue-a-mars-cryptocurrency-now-fcdfaf2cf473,1784,5,12,5,-3568.0
